objID	objStat	objName	SNPcount	chr	startpos	endpos	length	strand	dbsnp
50804	1.566943066407	MYEF2	3	15	48431629	48470558	38930	-1	rs3736482
50805	0.961903659815841	IRX4	19	5	1877541	1882880	5340	-1	rs12188301
50807	1.65384012916585	ASAP1	93	8	131064353	131414217	349865	-1	rs10097893
50808	2.66095227817597	AK3	32	9	4709556	4742043	32488	-1	rs296868
50809	1.98369366697048	HP1BP3	11	1	21069171	21113181	44011	-1	rs7552264
5081	2.36026265537829	PAX7	70	1	18957500	19075360	117861	1	rs12089620
50810	0.392073374265228	HDGFRP3	7	15	83806816	83876321	69506	-1	rs17841157
50813	0.0612677177364461	COPS7A	5	12	6833150	6841041	7892	1	rs11064342
50814	0.61193615430544	NSDHL	16	X	151999511	152037907	38397	1	rs4376639
5082	1.59762706208901	PDCL	5	9	125580376	125590935	10560	-1	rs16912258
5083	0.803568883082539	PAX9	26	14	37126773	37147012	20240	1	rs11844675
50831	-0.120064567927778	TAS2R3	2	7	141463897	141464997	1101	1	rs917197
50832	0.342306824837852	TAS2R4	3	7	141478289	141479188	900	1	rs2234002
50833	2.33007854805754	TAS2R16	25	7	122634759	122635754	996	-1	rs846703
50834	2.07188679207815	TAS2R1	22	5	9629109	9630463	1355	-1	rs41464
50835	0.666073690612747	TAS2R9	3	12	10961693	10962767	1075	-1	rs1838346
50836	2.41846838251254	TAS2R8	1	12	10958650	10959579	930	-1	rs2537817
50837	1.13164431801225	TAS2R7	11	12	10954131	10955226	1096	-1	rs10772362
50838	1.35729970828274	TAS2R13	3	12	11060525	11062161	1637	-1	rs7310666
50839	0.0973833080071622	TAS2R10	1	12	10977945	10978868	924	-1	rs612456
50840	1.09370586766935	TAS2R14	3	12	11090853	11091806	954	-1	rs3741843
50846	-0.00759766339497993	DHH	2	12	49483204	49488602	5399	-1	rs12821008
50848	-0.565576068582205	F11R	9	1	160965001	160991133	26133	-1	rs3007157
50852	1.51318765145499	TRAT1	28	3	108541631	108573714	32084	1	rs10804473
50853	0.713830495641518	VILL	3	3	38035078	38048676	13599	1	rs9858321
50854	0.0759234503780038	C6orf48	3	6	31802693	31807541	4849	1	rs12210887
50856	2.17043378124888	CLEC4A	14	12	8276228	8291203	14976	1	rs4883070
50859	1.74570629893499	SPOCK3	118	4	167654535	168155741	501207	-1	rs17702008
50861	1.97420885096554	STMN3	4	20	62271061	62284780	13720	-1	rs914561
50862	1.05308508061044	RNF141	14	11	10533225	10562774	29550	-1	rs11826408
50863	3.5889598203284	NTM	418	11	131240371	132206716	966346	1	rs7129025
50865	1.86936536347322	HEBP1	25	12	13127798	13153243	25446	-1	rs850942
5087	2.09162583057847	PBX1	138	1	164528597	164821067	292471	1	rs10918034
5089	-0.181539667780627	PBX2	3	6	32152510	32157963	5454	-1	rs204993
509	-0.392766431568668	ATP5C1	5	10	7830093	7849764	19672	1	rs11255370
5090	1.98846759005081	PBX3	36	9	128509617	128729656	220040	1	rs1592609
5091	0.967932663785416	PC	16	11	66615997	66725847	109851	-1	rs7948839
5092	1.63271001547475	PCBD1	28	10	72643267	72648541	5275	-1	rs4747112
5093	2.87020943940948	PCBP1	5	2	70314585	70316335	1751	1	rs2044461
50937	1.67838481536742	CDON	60	11	125826713	125933187	106475	-1	rs472559
50939	1.34343240464101	IMPG2	21	3	100941390	101039419	98030	-1	rs10460874
5094	1.13408236544042	PCBP2	2	12	53845886	53874946	29061	1	rs10783580
50940	1.84344544549058	PDE11A	129	2	178487977	178973066	485090	-1	rs1369518
50943	0.371128264416244	FOXP3	2	X	49106897	49121288	14392	-1	rs3761548
50944	0.946130556863109	SHANK1	9	19	51165084	51220195	55112	-1	rs3893128
50945	1.33084505348285	TBX22	9	X	79270255	79287268	17014	1	rs11796677
5095	2.1190765280696	PCCA	94	13	100741269	101182691	441423	1	rs12431159
5096	1.28950091051324	PCCB	9	3	135969167	136049013	79847	1	rs2290131
50964	2.92432871562618	SOST	14	17	41831099	41836156	5058	-1	rs8078538
5097	2.88824337461236	PCDH1	29	5	141232672	141257944	25273	-1	rs17705472
5098	2.13135387212399	PCDHGC3	12	5	140855569	140892546	36978	1	rs11953270
5099	2.25524427912516	PCDH7	101	4	30722030	31148423	426394	1	rs10004523
50999	1.5801784739061	TMED5	4	1	93615299	93646246	30948	-1	rs7555395
51	1.64624173448406	ACOX1	11	17	73937588	73975515	37928	-1	rs16968345
5100	1.21682186250072	PCDH8	38	13	53418109	53422775	4667	-1	rs646902
51000	1.22768297480211	SLC35B3	30	6	8413301	8435794	22494	-1	rs17143787
51001	0.640462440453463	MTERFD1	6	8	97251645	97273796	22152	-1	rs16894379
51002	-0.179035279729305	TPRKB	5	2	73956957	73964517	7561	-1	rs7210
51003	-0.730334082445149	MED31	1	17	6546633	6554954	8322	-1	rs9900150
51004	1.24460766898205	COQ6	5	14	74416643	74429815	13173	1	rs3180946
51006	0.807969743618442	SLC35C2	19	20	44978177	44993064	14888	-1	rs12480667
51008	2.57937246393247	ASCC1	22	10	73856274	73976183	119910	-1	rs11000190
51009	2.09140248073414	DERL2	6	17	5377613	5389497	11885	-1	rs3865350
5101	2.64820683347004	PCDH9	247	13	66876966	67804468	927503	-1	rs11839003
51010	-0.499794192893139	EXOSC3	2	9	37780308	37785067	4760	-1	rs10814620
51012	0.992105630900856	SLMO2	12	20	57608200	57617901	9702	-1	rs16982432
51013	0.0460178785277418	EXOSC1	2	10	99195666	99205768	10103	-1	rs17415112
51014	-0.113611210755274	TMED7	3	5	114948905	114961876	12972	-1	rs698365
51015	1.29030725189805	ISOC1	24	5	128430442	128449721	19280	1	rs10478831
51018	1.88883456241471	RRP15	24	1	218458629	218511325	52697	1	rs6604603
51019	1.363935076385	CCDC53	12	12	102406717	102455899	49183	-1	rs9332443
51020	1.73154840150255	HDDC2	25	6	125596496	125623282	26787	-1	rs9491388
51024	0.548836003357939	FIS1	2	7	100882893	100888371	5479	-1	rs10255195
51025	0.0840206669719113	PAM16	3	16	4390252	4401373	11122	-1	rs8057968
51026	2.02367113940469	GOLT1B	11	12	21654699	21671337	16639	1	rs11046094
51028	0.159087419214334	VPS36	4	13	52986737	53024763	38027	-1	rs4286007
51029	1.14472763527353	PPPDE1	35	1	244816352	244872335	55984	1	rs12057937
51031	1.4622818138351	GLOD4	3	17	662549	685571	23023	-1	rs3760495
51032	0.942059847817589	CELA2B	4	1	15802596	15817895	15300	1	rs3820071
5104	1.38513889745648	SERPINA5	19	14	95047731	95059457	11727	1	rs6119
51042	0.131985197498317	ZNF593	2	1	26496388	26497364	977	1	rs12565756
51043	2.22671989401442	ZBTB7B	2	1	154975112	154990999	15888	1	rs4845700
51046	2.18107323681973	ST8SIA3	25	18	55019721	55036162	16442	1	rs11152012
5105	1.36327454908239	PCK1	24	20	56136137	56141513	5377	1	rs6015032
51050	2.0961599995653	PI15	24	8	75736772	75767264	30493	1	rs6986066
51052	1.59015442774199	PRLH	2	2	238475217	238475818	602	1	rs4638738
51053	2.57721492422159	GMNN	11	6	24775164	24786278	11115	1	rs1923185
51056	2.2625409786419	LAP3	7	4	17578927	17609590	30664	1	rs6815977
51057	1.46842063436914	WDPCP	54	2	63348518	63815867	467350	-1	rs11676682
51058	1.55342346763489	ZNF691	13	1	43312244	43318148	5905	1	rs11210737
51059	2.36693670399935	FAM135B	189	8	139142266	139509065	366800	-1	rs10109439
5106	-0.212029525428235	PCK2	4	14	24563483	24573339	9857	1	rs971495
51060	1.99350661421405	TXNDC12	5	1	52485803	52521047	35245	-1	rs4926906
51061	1.854875551414	TXNDC11	18	16	11772943	11836648	63706	-1	rs17696760
51062	0.603527239682856	ATL1	10	14	50999800	51099786	99987	1	rs2356455
51063	-0.483774379082873	CALHM2	2	10	105206543	105212162	5620	-1	rs2296513
51065	0.362677244822298	RPS27L	2	15	63445539	63449741	4203	-1	rs953978
51066	2.31040034529105	C3orf32	32	3	8661317	8693737	32421	-1	rs17049383
51067	-0.139167233981228	YARS2	3	12	32899478	32908887	9410	-1	rs10771991
51068	1.75993988367962	NMD3	16	3	160939099	160969795	30697	1	rs7633186
51070	1.58106139752228	NOSIP	3	19	50058968	50083803	24836	-1	rs6509438
51071	3.40733732142002	DERA	32	12	16064186	16190315	126130	1	rs7965204
51072	1.33740032019474	MEMO1	19	2	32092892	32235698	142807	-1	rs7589874
51073	0.634672550189903	MRPL4	5	19	10362640	10370736	8097	1	rs12462481
51074	1.46229641688556	APIP	28	11	34903842	34937939	34098	-1	rs506444
51076	0.471115859783824	CUTC	6	10	101491958	101515894	23937	1	rs3740076
51077	1.21376886185459	FCF1	1	14	75179850	75203394	23545	1	rs4903260
51078	-0.553913566605541	THAP4	2	2	242523820	242576725	52906	-1	rs4675925
51079	1.60304825882386	NDUFA13	1	19	19627019	19639013	11995	1	rs16996127
5108	2.65785379708166	PCM1	52	8	17780366	17887457	107092	1	rs6586674
51081	0.997986304014073	MRPS7	1	17	73257749	73262457	4709	1	rs9908904
51082	1.41153813272755	POLR1D	38	13	28194880	28241559	46680	1	rs1117380
51083	1.59848986138629	GAL	8	11	68451983	68458643	6661	1	rs6591348
51084	2.85116032280197	CRYL1	82	13	20977806	21100012	122207	-1	rs6490590
51085	2.6052770370856	MLXIPL	5	7	73007524	73038870	31347	-1	rs7782054
51086	2.08790948963975	TNNI3K	83	1	74701071	75010116	309046	1	rs1022915
51087	-0.799049000117404	YBX2	3	17	7191571	7197876	6306	-1	rs17805277
51088	0.589601270095259	KLHL5	19	4	39046451	39127853	81403	1	rs7654300
51090	1.09085202503855	PLLP	12	16	57290009	57318584	28576	-1	rs948705
51091	1.21363273735755	SEPSECS	24	4	25121627	25162204	40578	-1	rs16876761
51092	0.912252144314056	SIDT2	3	11	117049939	117068161	18223	1	rs90192
51093	1.48270803089681	RRNAD1	2	1	156698263	156706752	8490	1	rs7550297
51094	1.20105465761279	ADIPOR1	11	1	202909960	202927700	17741	-1	rs16850799
51095	2.20278366543571	TRNT1	7	3	3168600	3190707	22108	1	rs7638187
51096	1.28591708609842	UTP18	8	17	49337897	49375294	37398	1	rs7213331
51097	1.57816373140176	SCCPDH	15	1	246887378	246931439	44062	1	rs6697063
51098	0.049804726697334	IFT52	7	20	42219579	42275862	56284	1	rs6017123
51099	1.52816329311671	ABHD5	22	3	43732375	43764217	31843	1	rs3733156
5110	1.48014707853668	PCMT1	1	6	150070831	150132557	61727	1	rs4816
51100	1.45412375022626	SH3GLB1	12	1	87170253	87213867	43615	1	rs772349
51101	1.65552524448838	FAM164A	16	8	79578282	79632000	53719	1	rs16905875
51102	0.956978711956034	MECR	8	1	29519385	29557454	38070	-1	rs2503010
51103	-0.940693404297668	NDUFAF1	1	15	41679551	41694642	15092	-1	rs1899
51104	1.7583733768469	FAM108B1	6	9	74477368	74526148	48781	-1	rs10746893
51105	0.340253011049601	PHF20L1	10	8	133787604	133861052	73449	1	rs965242
51106	1.77564165295664	TFB1M	32	6	155577264	155635617	58354	-1	rs2985700
51108	2.14388627730083	METTL9	10	16	21610856	21668792	57937	1	rs194545
51109	0.398304152381593	RDH11	2	14	68143517	68162510	18994	-1	rs3759763
5111	0.0759133949287911	PCNA	1	20	5095599	5107268	11670	-1	rs17349
51110	2.20301062184723	LACTB2	7	8	71549501	71581447	31947	-1	rs268629
51111	1.01811354298312	SUV420H1	11	11	67923507	67980784	57278	-1	rs1619377
51112	1.76819685378703	TRAPPC12	24	2	3383446	3483342	99897	1	rs11693786
51114	1.27769780354347	ZDHHC9	9	X	128937264	128977910	40647	-1	rs10521757
51115	1.02565125190799	FAM82B	3	8	87484578	87521009	36432	-1	rs4961193
51116	2.41632640642977	MRPS2	4	9	138392483	138396519	4037	1	rs7045559
51117	1.59629027647005	COQ4	3	9	131084791	131096351	11561	1	rs7850697
51118	0.708916975660264	UTP11L	5	1	38478384	38490497	12114	1	rs12408171
51119	-0.55541329635581	SBDS	2	7	66452690	66460588	7899	-1	rs10273658
51121	1.35535650582012	RPL26L1	3	5	172386439	172396774	10336	1	rs1458332
51122	1.15242128156059	COMMD2	7	3	149456257	149470286	14030	-1	rs6796427
51123	2.44918471470694	ZNF706	23	8	102209266	102217960	8695	-1	rs11998374
51124	1.68271642779397	IER3IP1	7	18	44681413	44702745	21333	-1	rs12691079
51125	1.10940385522033	GOLGA7	22	8	41348081	41368499	20419	1	rs6992578
51126	0.0961618873253121	NAA20	2	20	19997934	20014273	16340	1	rs200177
51127	1.44072637698968	TRIM17	2	1	228595636	228604583	8948	-1	rs493950
51128	0.947625774494826	SAR1B	3	5	133936839	133968533	31695	-1	rs4958192
51129	0.660168039089284	ANGPTL4	4	19	8429011	8439257	10247	1	rs2278236
51130	1.08071479459406	ASB3	47	2	53897117	54014146	117030	-1	rs13430311
51131	0.60351821764113	PHF11	16	13	50069801	50103117	33317	1	rs8000149
51132	0.616122004750361	RLIM	2	X	73802811	73834461	31651	-1	rs12009302
51133	0.682969682720777	KCTD3	2	1	215740735	215795149	54415	1	rs11803705
51134	1.38748474382441	CCDC41	29	12	94702056	94853764	151709	-1	rs4761611
51135	1.77348726666419	IRAK4	9	12	44152747	44183346	30600	1	rs4251527
51136	-0.689386621816248	RNFT1	1	17	58029723	58042117	12395	-1	rs9909324
51138	2.47263778938613	COPS4	2	4	83956239	83996971	40733	1	rs6853728
51141	1.17397260183086	INSIG2	33	2	118846050	118867597	21548	1	rs2113485
51142	0.552651602025038	CHCHD2	3	7	56169266	56174187	4922	-1	rs6947671
51143	2.028806529358	DYNC1LI1	15	3	32567463	32612366	44904	-1	rs9811061
51144	1.68499259598911	HSD17B12	44	11	43702143	43878169	176027	1	rs2862997
51146	0.445356697957198	A4GNT	5	3	137842560	137851229	8670	-1	rs1158066
51148	1.35570200887947	CERCAM	5	9	131182759	131199630	16872	1	rs2270202
51149	1.55120735552158	C5orf45	10	5	179264266	179285840	21575	-1	rs2303677
51150	0.893196410527331	SDF4	5	1	1152288	1167447	15160	-1	rs2887286
51151	2.37062579213492	SLC45A2	21	5	33944721	33984780	40060	-1	rs28777
51154	0.469816674821821	MRTO4	2	1	19578075	19586622	8548	1	rs10917277
51155	0.666962636194476	HN1	2	17	73131343	73150775	19433	-1	rs4789145
51156	1.64576573205364	SERPINA10	6	14	94749650	94759596	9947	-1	rs12147560
51157	0.245659275071789	ZNF580	4	19	56152392	56154836	2445	1	rs485152
5116	1.67718659250083	PCNT	26	21	47744036	47865682	121647	1	rs7277175
51160	-1.06317631774468	VPS28	1	8	145649000	145653927	4928	-1	rs3735840
51161	1.48826128754616	C3orf18	4	3	50595456	50608458	13003	-1	rs398703
51162	1.59427703043352	EGFL7	12	9	139557377	139567130	9754	1	rs7025588
51163	0.531405227214451	DBR1	3	3	137879830	137893791	13962	-1	rs329379
51164	2.12364308401495	DCTN4	11	5	150088309	150138657	50349	-1	rs6895671
51166	1.92309595707863	AADAT	16	4	170981373	171011372	30000	-1	rs4692788
51167	3.18691304513353	CYB5R4	17	6	84569370	84670146	100777	1	rs7774773
51168	2.16233972310812	MYO15A	16	17	18012020	18083116	71097	1	rs2272571
51170	1.28932823211714	HSD17B11	11	4	88257691	88312455	54765	-1	rs6531985
51171	0.342099518235794	HSD17B14	4	19	49316274	49339934	23661	-1	rs8110220
51172	-0.128782188088554	NAGPA	5	16	5074845	5083942	9098	-1	rs1001170
51174	0.916188568898843	TUBD1	3	17	57936840	57970306	33467	-1	rs1292043
51175	-1.24669868823303	TUBE1	1	6	112391860	112408751	16892	-1	rs10456877
51176	2.12144942172369	LEF1	23	4	108968701	109090112	121412	-1	rs4956157
51177	1.36554442569803	PLEKHO1	5	1	150122170	150131825	9656	1	rs1382572
51179	1.85852850021036	HAO2	25	1	119911402	119936751	25350	1	rs2275608
51181	2.42250296451296	DCXR	1	17	79993757	79995573	1817	-1	rs4969481
51182	0.436717825690866	HSPA14	5	10	14880261	14913740	33480	1	rs12098747
51185	2.64537678111844	CRBN	29	3	3191317	3221401	30085	-1	rs1705813
51186	-0.393183439729426	WBP5	1	X	102611380	102613397	2018	1	rs4322170
51187	1.36690845978354	RSL24D1	9	15	55473512	55489231	15720	-1	rs4774746
5119	0.480829052665465	CHMP1A	1	16	89710843	89724129	13287	-1	rs460879
51191	1.13416343189554	HERC5	7	4	89378268	89427314	49047	1	rs4585264
51193	1.1296019238364	ZNF639	12	3	179041551	179053320	11770	1	rs9290680
51194	2.98953766276152	IPO11	21	5	61708573	61924416	215844	1	rs7706026
51195	0.177593792392768	RAPGEFL1	2	17	38334242	38351906	17665	1	rs2280400
51196	2.87237439056366	PLCE1	85	10	95753746	96088149	334404	1	rs7911571
51199	2.6685475257195	NIN	56	14	51186481	51297839	111359	-1	rs2065079
51200	1.95740390284689	CPA4	18	7	129932974	129964020	31047	1	rs10253631
51201	1.72720975241997	ZDHHC2	26	8	17013836	17080241	66406	1	rs2904664
51202	1.4635241880185	DDX47	15	12	12966280	12982915	16636	1	rs7134453
51203	0.677453915724288	NUSAP1	6	15	41624926	41673248	48323	1	rs919961
51204	2.04048543756141	TACO1	1	17	61678231	61685725	7495	1	rs9911426
51205	0.522506100557906	ACP6	20	1	147119168	147142634	23467	-1	rs12744461
51206	-0.377486627934539	GP6	8	19	55525073	55549632	24560	-1	rs1613662
51207	1.59551105439706	DUSP13	7	10	76854190	76868970	14781	-1	rs3088142
51208	1.3669914036398	CLDN18	15	3	137717658	137752494	34837	1	rs329134
51209	1.29808537293369	RAB9B	6	X	103077255	103087212	9958	-1	rs529980
5121	1.82369629035788	PCP4	77	21	41239347	41301322	61976	1	rs2837292
51213	0.867657241668514	LUZP4	17	X	114524292	114542121	17830	1	rs5987876
51218	1.52750292676317	GLRX5	42	14	96001323	96011055	9733	1	rs4900279
5122	2.30644105867622	PCSK1	37	5	95726040	95768985	42946	-1	rs6892107
51222	1.12198221941034	ZNF219	13	14	21558205	21572863	14659	-1	rs2319627
51224	-0.355904614384271	TCEB3B	1	18	44558943	44561988	3046	-1	rs2010834
51225	0.710226000283593	ABI3	4	17	47287589	47300587	12999	1	rs686259
51226	0.0948096774598031	COPZ2	6	17	46103533	46115152	11620	-1	rs8073371
51227	-0.15316012783657	PIGP	8	21	38437664	38445458	7795	-1	rs2843964
51228	1.34846148452588	GLTP	6	12	110288748	110318293	29546	-1	rs4525299
51230	1.80346001259579	PHF20	17	20	34359923	34538288	178366	1	rs6060684
51231	1.24824322183405	VRK3	17	19	50479724	50528805	49082	-1	rs10409358
51232	1.64080451860806	CRIM1	100	2	36583370	36778278	194909	1	rs3770817
51233	1.11138654814029	C22orf43	22	22	23950639	23974508	23870	-1	rs17002839
51234	0.757333643003114	TMEM85	2	15	34517245	34522357	5113	1	rs7169884
51239	1.78247380031062	ANKRD39	1	2	97513722	97523756	10035	-1	rs6576987
51241	1.4615374713772	COX16	18	14	70791798	70826448	34651	-1	rs10142102
51244	1.17011672188839	C3orf19	28	3	14693253	14714166	20914	1	rs3846121
51246	0.691776017088611	SHISA5	3	3	48509197	48541661	32465	-1	rs7434077
51249	-0.0940241157453694	TMEM69	1	1	46153847	46160108	6262	1	rs3013595
5125	2.1899756889016	PCSK5	220	9	78505560	78977255	471696	1	rs10869756
51250	0.977749971313057	C6orf203	13	6	107349407	107372546	23140	1	rs1762703
51251	1.50332987455671	NT5C3	12	7	33053742	33102409	48668	-1	rs7776847
51252	2.25655332001764	FAM178B	25	2	97541619	97652301	110683	-1	rs7594227
51253	0.54246240431255	MRPL37	7	1	54665840	54684056	18217	1	rs10888838
51255	1.63380405799875	RNF181	3	2	85822837	85824831	1995	1	rs6643
51256	1.50809583910916	TBC1D7	24	6	13305183	13328787	23605	-1	rs535202
51257	1.49678196701462	MARCH2	5	19	8478187	8503901	25715	1	rs2303180
51258	0.411292593273631	MRPL51	2	12	6601316	6602471	1156	-1	rs1048402
51259	2.63798610119691	TMEM216	2	11	61159832	61166335	6504	1	rs12284488
5126	2.60662290918812	PCSK2	132	20	17206752	17465223	258472	1	rs6136079
51260	1.5130616491301	CXorf26	7	X	75392771	75398033	5263	1	rs2214607
51263	-0.55742366563403	MRPL30	1	2	99797542	99816020	18479	1	rs7586635
51264	1.63814236122035	MRPL27	2	17	48445228	48450562	5335	-1	rs2586472
51265	0.372852804063076	CDKL3	3	5	133634115	133702765	68651	-1	rs4958228
51266	1.01682224041109	CLEC1B	14	12	10145660	10151899	6240	-1	rs612593
51267	2.46744795955412	CLEC1A	11	12	10223080	10251605	28526	-1	rs7976707
51268	0.446907290271632	PIPOX	7	17	27369918	27384236	14319	1	rs8067401
51270	1.88177920788666	TFDP3	9	X	132350697	132352376	1680	-1	rs5975382
51271	0.676262495576404	UBAP1	8	9	34179003	34252521	73519	1	rs2769710
51272	0.583842918546951	BET1L	5	11	202924	207422	4499	-1	rs11602954
51274	1.64696130308733	KLF3	37	4	38665790	38703129	37340	1	rs7658334
51276	1.48713938986099	ZNF571	5	19	38055155	38085673	30519	-1	rs6508736
51277	1.4137681092926	DNAJC27	8	2	25166505	25194963	28459	-1	rs17046751
51278	1.73344840747365	IER5	10	1	181057638	181059979	2342	1	rs4651084
51279	1.04569472291158	C1RL	11	12	7247146	7261869	14724	-1	rs11613834
5128	1.16207746545048	CDK17	28	12	96672039	96794366	122328	-1	rs10860013
51280	1.66082797983132	GOLM1	26	9	88641056	88715116	74061	-1	rs2770811
51281	1.25788873017383	ANKMY1	18	2	241418839	241497405	78567	-1	rs7576043
51282	1.39425703590813	SCAND1	2	20	34541539	34543281	1743	-1	rs6060717
51283	-1.28940478146192	BFAR	1	16	14726668	14763093	36426	1	rs8062460
51284	1.00298520445302	TLR7	20	X	12885202	12908480	23279	1	rs1620233
51285	0.356513558580861	RASL12	3	15	65345675	65360388	14714	-1	rs2232762
51286	-0.181432641248868	CEND1	2	11	787110	790126	3017	-1	rs7946354
51287	0.666849923791829	CHCHD8	5	11	73583712	73587890	4179	-1	rs17132421
51289	1.10443611910349	RXFP3	9	5	33936491	33939023	2533	1	rs10054129
5129	2.41042378717712	CDK18	42	1	205473684	205501921	28238	1	rs16855698
51290	1.13878701262872	ERGIC2	15	12	29493579	29534143	40565	-1	rs1836861
51291	0.977766142616892	GMIP	2	19	19740285	19754455	14171	-1	rs2304128
51293	0.765398980276895	CD320	4	19	8367011	8373240	6230	-1	rs2336573
51294	0.123322151953145	PCDH12	9	5	141324530	141338627	14098	-1	rs164074
51295	0.385115290379969	ECSIT	1	19	11616744	11639987	23244	-1	rs17001450
51296	1.40825356565554	SLC15A3	7	11	60704555	60719257	14703	-1	rs473756
51297	5.19933758229066	BPIFA1	8	20	31823802	31831115	7314	1	rs6059193
51298	1.83718899315179	THEG	7	19	362057	376009	13953	-1	rs2303810
51299	1.0393542779329	NRN1	42	6	5998232	6007633	9402	-1	rs9328339
513	1.22416497234301	ATP5D	1	19	1241749	1244824	3076	1	rs1076230
5130	0.621108860189303	PCYT1A	7	3	195965253	196014584	49332	-1	rs1580820
51300	2.12842333634047	TIMMDC1	6	3	119217368	119243128	25761	1	rs11916272
51301	1.74678868517814	GCNT4	18	5	74323289	74326724	3436	-1	rs7714420
51302	1.79219334704935	CYP39A1	29	6	46517445	46620523	103079	-1	rs6907129
51304	0.535451046393068	ZDHHC3	6	3	44956753	45017674	60922	-1	rs9859685
51305	1.98031628535176	KCNK9	69	8	140624804	140715299	90496	-1	rs3780047
51306	1.8871808879694	FAM13B	8	5	137273638	137368802	95165	-1	rs17171718
51307	0.810007265496604	FAM53C	2	5	137673224	137685418	12195	1	rs3756761
51308	0.42926827714234	REEP2	1	5	137774776	137782658	7883	1	rs3798153
51309	-0.290847441362515	ARMCX1	3	X	100805514	100809683	4170	1	rs6621108
51310	0.698340942967998	SLC22A17	3	14	23815527	23822080	6554	-1	rs4982753
51311	1.74712302627989	TLR8	21	X	12924739	12941288	16550	1	rs5744081
51312	1.72865980066266	SLC25A37	55	8	23386363	23430063	43701	1	rs12547551
51313	0.914378490695943	FAM198B	19	4	159045732	159094202	48471	-1	rs12648410
51314	2.88743244590555	TXNDC3	42	7	37888199	37940003	51805	1	rs12532321
51315	1.01842084530152	KRCC1	9	2	88326724	88355248	28525	-1	rs11684204
51316	2.52669941825635	PLAC8	15	4	84011201	84035911	24711	-1	rs2868756
51317	3.69718904737202	PHF21A	35	11	45950870	46142985	192116	-1	rs3736508
51318	0.700088559589704	MRPL35	5	2	86426556	86440477	13922	1	rs2241432
51319	2.5432074313319	RSRC1	53	3	157827892	158262582	434691	1	rs6789607
5132	1.74288330981783	PDC	6	1	186412698	186430239	17542	-1	rs16825457
51320	1.62167945530877	MEX3C	20	18	48700920	48724051	23132	-1	rs16952960
51321	0.934193670712472	AMZ2	12	17	66244145	66253305	9161	1	rs7211513
51322	1.63957290779247	WAC	22	10	28821427	28909925	88499	1	rs2807755
51324	1.57259770254925	SPG21	5	15	65255363	65282251	26889	-1	rs16948440
51327	1.27907115540941	AHSP	5	16	31539203	31540124	922	1	rs4482295
51332	1.48291874680388	SPTBN5	10	15	42140344	42186275	45932	-1	rs12593435
51334	2.06134644718046	PRR16	86	5	119800019	120022965	222947	1	rs4895269
51335	2.17623089304383	NGRN	10	15	90808895	90815443	6549	1	rs16944108
51337	1.01986181820805	C8orf55	4	8	143808621	143818350	9730	1	rs3736008
51338	0.90041018994497	MS4A4A	23	11	60048139	60076445	28307	1	rs12421663
51339	2.05403814437547	DACT1	36	14	59104757	59115039	10283	1	rs735714
5134	0.397940561587445	PDCD2	6	6	170884660	170893780	9121	-1	rs960744
51340	2.66996125482151	CRNKL1	14	20	20015012	20036690	21679	-1	rs12624987
51341	3.15663680666004	ZBTB7A	3	19	4045216	4066816	21601	-1	rs7251928
51343	2.05627517249927	FZR1	5	19	3506295	3536755	30461	1	rs8103489
51347	0.778184929450103	TAOK3	23	12	118587606	118810750	223145	-1	rs16948173
51348	1.46207740386273	KLRF1	18	12	9980077	9997604	17528	1	rs6488230
51350	1.05077487027731	KRT76	27	12	53161939	53171129	9191	-1	rs11170268
51351	0.242322862346097	ZNF117	4	7	64434830	64451414	16585	-1	rs1852015
5136	2.03348051683124	PDE1A	107	2	183007183	183387465	380283	-1	rs13422439
51360	1.12843086235906	MBTPS2	12	X	21857656	21903541	45886	1	rs7884001
51361	0.926134666959304	HOOK1	9	1	60280533	60342050	61518	1	rs2235798
51362	0.728051600191373	CDC40	5	6	110501624	110553423	51800	1	rs9487321
51363	0.00245148490806711	CHST15	13	10	125767182	125851930	84749	-1	rs6588742
51365	1.06924341612297	PLA1A	13	3	119316695	119348658	31964	1	rs483349
51366	0.977361936699223	UBR5	32	8	103264501	103424917	160417	-1	rs16869320
51367	1.67103887217918	POP5	3	12	121016848	121019201	2354	-1	rs16950305
51368	0.227740480962053	TEX264	2	3	51705222	51738339	33118	1	rs7648661
5137	2.43262056694777	PDE1C	258	7	31792632	32338383	545752	-1	rs4720055
51371	2.20383429147759	POMP	32	13	29233141	29253094	19954	1	rs1771203
51373	0.0144737769942953	MRPS17	1	7	56019611	56023034	3424	1	rs4948093
51374	1.13093131910658	C2orf28	1	2	27434899	27440046	5148	1	rs11126918
51375	1.73545638704128	SNX7	33	1	99127236	99226056	98821	1	rs4351664
51377	2.0635542407992	UCHL5	7	1	192981496	193029237	47742	-1	rs9427831
51378	1.89298397943839	ANGPT4	58	20	853296	896960	43665	-1	rs6118079
51379	0.107634032213072	CRLF3	5	17	29109702	29151778	42077	-1	rs6505211
5138	2.17700760529384	PDE2A	55	11	72287185	72385494	98310	-1	rs341065
51380	-0.771963577426906	CSAD	3	12	53551447	53574430	22984	-1	rs2272306
51382	-2.27828840564115	ATP6V1D	1	14	67804581	67826720	22140	-1	rs1813
51384	0.647444968736952	WNT16	4	7	120965421	120981158	15738	1	rs2536193
51385	0.368422799046513	ZNF589	1	3	48282596	48312480	29885	1	rs1045482
